n30_k150_C.txt, -1, 14, 68, -1, 13, 2505, -1
n1000_k200_A.txt, -1, 173, 18656, -1, 172, 2233996, -1
n1000_k200_A.txt, -1, 173, 15627, -1, 172, 2051385, -1
n1000_k200_A.txt, -1, 173, 19011, -1, 172, 2034743, -1
n1000_k200_A.txt, -1, 173, 16547, -1, 172, 2072998, -1
n1000_k200_A.txt, -1, 173, 16883, -1, 172, 2014393, -1
n1000_k200_A.txt, -1, 173, 17563, -1, 172, 1985352, -1
n1000_k200_A.txt, -1, 173, 16595, -1, 172, 1975987, -1
n1000_k200_A.txt, -1, 173, 16714, -1, 172, 1967899, -1
n1000_k200_A.txt, -1, 173, 16387, -1, 172, 1953758, -1
n1000_k200_A.txt, -1, 173, 16578, -1, 172, 1967999, -1
n120_k150_B.txt, -1, 50, 498, -1, 49, 28003, -1
n120_k150_B.txt, -1, 50, 647, -1, 49, 29805, -1
n120_k150_B.txt, -1, 50, 582, -1, 49, 30047, -1
n120_k150_B.txt, -1, 50, 583, -1, 49, 32890, -1
n120_k150_B.txt, -1, 50, 744, -1, 49, 32591, -1
n120_k150_B.txt, -1, 50, 631, -1, 49, 32054, -1
n120_k150_B.txt, -1, 50, 553, -1, 49, 30906, -1
n120_k150_B.txt, -1, 50, 535, -1, 49, 30906, -1
n120_k150_B.txt, -1, 50, 574, -1, 49, 30172, -1
n120_k150_B.txt, -1, 50, 631, -1, 49, 31057, -1
n60_k130_C.txt, -1, 30, 246, -1, 30, 8911, -1
n60_k130_C.txt, -1, 30, 177, -1, 30, 7857, -1
n60_k130_C.txt, -1, 30, 322, -1, 30, 7442, -1
n60_k130_C.txt, -1, 30, 201, -1, 30, 8602, -1
n60_k130_C.txt, -1, 30, 335, -1, 30, 6867, -1
n60_k130_C.txt, -1, 30, 209, -1, 30, 5328, -1
n60_k130_C.txt, -1, 30, 177, -1, 30, 4849, -1
n60_k130_C.txt, -1, 30, 184, -1, 30, 6932, -1
n60_k130_C.txt, -1, 30, 330, -1, 30, 8219, -1
n60_k130_C.txt, -1, 30, 182, -1, 30, 7712, -1
n60_k150_B.txt, -1, 26, 316, -1, 25, 9097, -1
n60_k150_B.txt, -1, 26, 190, -1, 25, 9881, -1
n60_k150_B.txt, -1, 26, 334, -1, 25, 8278, -1
n60_k150_B.txt, -1, 26, 319, -1, 25, 6378, -1
n60_k150_B.txt, -1, 26, 175, -1, 25, 6407, -1
n60_k150_B.txt, -1, 26, 283, -1, 25, 9396, -1
n60_k150_B.txt, -1, 26, 311, -1, 25, 7745, -1
n60_k150_B.txt, -1, 26, 329, -1, 25, 6120, -1
n60_k150_B.txt, -1, 26, 192, -1, 25, 5985, -1
n60_k150_B.txt, -1, 26, 371, -1, 25, 10538, -1
n400_k200_B.txt, -1, 70, 4276, -1, 69, 241233, -1
n400_k200_B.txt, -1, 70, 3148, -1, 69, 236303, -1
n400_k200_B.txt, -1, 70, 2772, -1, 69, 245052, -1
n400_k200_B.txt, -1, 70, 3540, -1, 69, 238277, -1
n400_k200_B.txt, -1, 70, 3565, -1, 69, 239561, -1
n400_k200_B.txt, -1, 70, 3116, -1, 69, 239805, -1
n400_k200_B.txt, -1, 70, 3536, -1, 69, 235927, -1
n400_k200_B.txt, -1, 70, 3297, -1, 69, 233618, -1
n400_k200_B.txt, -1, 70, 3130, -1, 69, 238535, -1
n400_k200_B.txt, -1, 70, 3199, -1, 69, 234536, -1
n500_k200_A.txt, -1, 87, 8379, -1, 87, 300583, -1
n500_k200_A.txt, -1, 87, 8148, -1, 87, 288130, -1
n500_k200_A.txt, -1, 87, 8417, -1, 87, 285900, -1
n500_k200_A.txt, -1, 87, 8052, -1, 87, 294027, -1
n500_k200_A.txt, -1, 87, 8133, -1, 87, 285250, -1
n500_k200_A.txt, -1, 87, 4392, -1, 87, 289819, -1
n500_k200_A.txt, -1, 87, 7707, -1, 87, 290165, -1
n500_k200_A.txt, -1, 87, 8277, -1, 87, 289104, -1
n500_k200_A.txt, -1, 87, 7857, -1, 87, 290011, -1
n500_k200_A.txt, -1, 87, 7915, -1, 87, 290891, -1
